shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
a5771baa-d2e0-4c44-a091-e0f0ffaab9da,44.3451384185761,-79.6704738960253,281,24231.37
8735d8f7-0e87-4647-bc4b-54b40351ff33,44.3746324260126,-79.7310381753767,4,411.97
1a520a5d-7201-4d80-b4c0-79df4d7f608c,44.359777219363,-79.6975658390212,77,10354.59
7cceab4f-4848-411d-af4d-516653b12c9b,44.4135184211901,-79.6686966066788,10,183.64
af017968-897b-470d-983c-5bab1508033d,44.3742436075697,-79.6889089211875,89,12945.58
a5771baa-d2e0-4c44-a091-e0f0ffaab9da,44.3447287786363,-79.6723040262672,279,24078.93
627eb4ad-5ed6-4a87-9511-c02654004b05,44.3393712663106,-79.7089379564914,62,6914.27
9760712d-56fe-44bb-a303-0a8e28856f57,44.3913816015342,-79.6787224217653,73,6760.59
f4356c7f-0d5b-4427-adc3-e75cbb2eafce,44.33718263,-79.71954061,172,13838.76
af017968-897b-470d-983c-5bab1508033d,44.398521929426,-79.6531975107386,161,18555.31
14bbc026-fddd-46b2-8ec7-13a222e92ce0,44.3360709011705,-79.6825042421188,68,7331.23
47c58a29-9a71-4021-a319-c82abca6f233,44.338480305004,-79.6697756710763,65,9448.81
acdb3047-7cf5-4a51-96a7-55e1a5e6d54a,44.388725979805,-79.6912410233001,79,8179.21
f4356c7f-0d5b-4427-adc3-e75cbb2eafce,44.41169531,-79.65379228,325,27158.71
acdb3047-7cf5-4a51-96a7-55e1a5e6d54a,44.3247544166724,-79.7322263982475,173,18074.62
